[252.9902, 304.57568;
 326.72891, 289.64474;
 290.42496, 263.81284;
 313.70044, 286.69696;
 334.90363, 291.19296;
 305.1076, 277.40823;
 329.42273, 288.93445;
 317.97473, 282.06784;
 325.05774, 290.85922;
 339.37219, 300.04404;
 288.4472, 263.57843;
 341.59305, 315.55942;
 223.77504, 288.24951;
 266.30554, 273.04669;
 279.01865, 269.71085;
 230.77798, 316.82947;
 230.2859, 306.23441;
 220.5535, 304.28699;
 225.80293, 302.49832;
 290.99838, 277.08517;
 305.245, 279.92627;
 226.81683, 291.57721;
 232.51192, 288.8197;
 274.61252, 274.70462;
 225.61208, 283.07635;
 215.73642, 304.18518;
 223.00262, 308.88403;
 241.84381, 288.34085;
 267.26407, 275.39587;
 239.99892, 284.92908;
 255.45578, 276.40222;
 223.1618, 297.21133;
 288.56693, 270.98898;
 277.70251, 282.81247;
 292.8457, 282.47153;
 284.01599, 266.05405;
 313.65506, 285.94623;
 213.34009, 295.67084;
 312.91278, 362.896;
 279.86694, 272.53192;
 298.92294, 276.47305;
 325.98242, 295.1196;
 297.19171, 273.7807;
 302.64774, 276.66806;
 263.99802, 271.74265;
 223.78194, 309.72351;
 299.74304, 275.7377;
 298.49997, 270.88055;
 347.00397, 325.11429;
 329.18655, 342.44662;
 226.2419, 317.53845;
 273.29382, 365.0177;
 252.89635, 278.06711;
 275.69839, 275.42209;
 282.45181, 272.85422;
 214.47014, 295.57361;
 341.69016, 310.01959;
 286.9639, 274.2338;
 297.24686, 274.38742;
 310.13718, 295.23657;
 339.09549, 307.20358;
 358.84073, 334.08499;
 271.9874, 277.33328;
 301.74191, 284.89108;
 285.20883, 274.25095;
 216.6458, 291.24191;
 245.17397, 275.50348;
 292.4277, 268.24777;
 293.59579, 272.79153;
 309.94595, 279.63947;
 284.68317, 263.41357;
 334.25995, 290.75064;
 320.28983, 283.96109;
 226.80942, 301.2894;
 234.73407, 321.46762;
 219.27876, 303.95239;
 277.28128, 351.39627;
 262.08246, 326.27859;
 330.39706, 316.13858;
 258.0806, 334.26291;
 279.30408, 330.72964;
 273.54337, 337.99585;
 269.86185, 276.34882;
 275.91495, 269.22028;
 219.49991, 300.56491;
 229.43175, 290.39072;
 333.21332, 300.62711;
 225.87939, 290.09604;
 320.0054, 297.12103;
 268.88339, 361.11487;
 277.60065, 276.50232;
 290.24838, 272.68738;
 261.77316, 275.22174;
 291.82278, 277.30908;
 234.50339, 283.25784;
 325.9809, 290.08127;
 271.55643, 273.67188;
 312.88013, 288.21161;
 284.35806, 269.46786;
 311.29474, 280.80283;
 317.14642, 292.17944;
 318.1918, 285.23254;
 289.89917, 267.65552;
 296.36325, 267.54605;
 325.7016, 291.93564;
 320.3591, 346.58105;
 234.5184, 306.85788;
 249.86977, 308.42667;
 238.00471, 292.93231;
 238.1111, 311.38776;
 227.914, 306.95193;
 231.42839, 306.07202;
 211.16696, 296.54749;
 335.95892, 331.70624;
 248.16667, 328.9931;
 343.90686, 340.6347;
 238.97, 282.34778;
 270.94235, 284.12335;
 251.35735, 284.61603;
 253.38289, 281.37988;
 246.30945, 280.13504;
 231.62735, 285.8573;
 276.71198, 268.1777;
 263.52994, 272.53204;
 323.56625, 294.8981;
 301.02646, 301.93045;
 312.95837, 301.5022;
 302.44684, 282.55606;
 285.8783, 287.8468;
 286.47754, 271.04391;
 277.10736, 288.12894;
 268.28464, 272.64563;
 333.88281, 291.51294;
 307.15988, 280.08258;
 307.43756, 317.92712;
 323.827, 303.50403;
 319.8233, 349.32861;
 250.05553, 299.50351;
 231.49339, 291.54166;
 225.9071, 304.28473;
 231.7496, 299.8056;
 255.72507, 297.38504;
 220.38965, 300.20047;
 218.86903, 287.58835;
 264.15341, 318.78195;
 342.52271, 313.35376;
 234.68167, 288.25058;
 277.33862, 282.98767;
 279.64539, 278.31046;
 262.89951, 275.3587;
 262.69214, 284.22427;
 274.3638, 271.69937;
 247.4901, 292.42999;
 243.61237, 287.3519;
 274.54675, 267.29309;
 274.95486, 271.39655;
 231.58134, 280.58133;
 259.99036, 275.68887;
 279.61572, 279.24759;
 281.50305, 285.5401;
 288.34698, 282.90359;
 298.88434, 284.61389;
 314.76514, 292.37769;
 319.71622, 302.18375;
 323.31854, 305.12433;
 295.00031, 276.41287;
 288.26221, 275.60468;
 338.09995, 336.125;
 290.1702, 266.83994;
 260.26761, 347.41074;
 286.47131, 350.07129;
 328.42838, 296.41644;
 323.63419, 284.42599;
 331.9404, 318.44135;
 317.21378, 306.20535;
 244.27055, 283.07187;
 248.78694, 278.51285;
 274.98181, 311.43823;
 226.44159, 300.29089;
 219.63559, 293.81259;
 255.62158, 302.29224;
 231.15208, 302.65375;
 243.06958, 328.27679;
 241.85463, 309.32568;
 238.46484, 313.91562;
 242.10863, 302.04831;
 227.98657, 310.78265;
 290.54343, 354.21262;
 354.41425, 319.49289;
 343.4007, 295.70099;
 267.61066, 341.50235;
 262.3486, 279.87161;
 247.70934, 285.88562;
 256.34714, 289.84079;
 256.28946, 280.55682;
 277.3038, 265.42648;
 346.40265, 311.10022;
 341.88651, 312.00745;
 255.8949, 276.52472;
 223.21423, 299.76019;
 242.93198, 300.18167;
 238.93266, 294.42236;
 332.81155, 292.02478;
 345.41891, 331.67819;
 262.22641, 335.655;
 342.8157, 326.38489;
 291.36053, 338.21683;
 348.89795, 311.7674;
 269.6189, 275.9877;
 340.5831, 338.36884;
 301.18872, 349.54608;
 330.46497, 338.83768;
 236.17468, 282.01889;
 358.61172, 312.31964;
 211.21709, 292.9462;
 348.17117, 333.5029;
 337.40091, 323.95972;
 350.13971, 324.09799;
 335.15771, 332.63144;
 310.06644, 278.53644;
 236.83582, 301.99207;
 284.63205, 273.56726;
 291.58099, 276.36572;
 237.32661, 303.40982;
 237.53529, 292.7756;
 222.75214, 300.03448;
 323.4968, 341.33078;
 352.63242, 329.19254;
 336.19183, 315.39435;
 255.00046, 293.11032;
 269.34421, 277.34924;
 276.73972, 284.23373;
 263.13925, 288.47806;
 287.81161, 284.38739;
 259.09836, 292.45047;
 269.68356, 280.71304;
 300.77185, 267.5575;
 332.32071, 330.58636;
 258.16049, 278.19611;
 328.91171, 346.2822;
 325.62088, 294.07217;
 356.10965, 328.25348;
 338.78555, 300.92313;
 327.24384, 339.10751;
 289.78391, 265.24811;
 328.51825, 291.74692;
 330.01996, 288.97076;
 345.3877, 317.20798;
 355.2337, 334.12573;
 298.36572, 271.10513;
 309.94086, 279.09106;
 350.23105, 338.46268;
 325.04361, 300.40005;
 320.7561, 345.74908;
 241.43007, 330.54999;
 218.45628, 296.37549;
 244.21823, 292.75305;
 248.4118, 283.20178;
 231.03622, 294.03876;
 229.81149, 306.30496;
 318.2489, 333.49576;
 295.9639, 277.84149;
 265.68503, 274.39365;
 251.97397, 279.05554;
 291.52948, 270.93939;
 286.40466, 281.52005;
 298.47101, 279.30963;
 290.01614, 273.7793;
 297.14539, 273.65497;
 301.24097, 279.60376;
 333.3519, 300.97107;
 335.83917, 305.64313;
 314.68793, 281.94937;
 325.78369, 285.94232;
 226.61769, 290.48578;
 209.39452, 337.03693;
 341.35791, 335.82144;
 292.29001, 372.29959;
 307.50229, 285.15985;
 285.85452, 276.66165;
 290.2117, 279.12442;
 274.09482, 289.11575;
 301.10855, 280.5397;
 317.82404, 295.81299;
 237.53241, 284.27499;
 231.84628, 309.87024;
 235.30327, 307.65515;
 217.47588, 295.14731;
 257.39441, 288.35001;
 232.39471, 289.95193;
 235.2484, 289.14676;
 218.7187, 294.81326;
 233.77811, 289.88083;
 285.81836, 364.49533;
 295.90149, 336.92126;
 353.40897, 317.13004;
 351.68515, 333.69244;
 339.75812, 326.38266;
 342.41281, 308.62173;
 337.72211, 336.2128;
 364.61792, 330.97498;
 304.27768, 281.65192;
 305.81561, 283.50473;
 293.1138, 274.23227;
 296.50537, 281.11816;
 289.18839, 271.45346;
 296.53641, 278.49023;
 309.16992, 287.23904;
 304.88788, 291.78772;
 256.07907, 280.27585;
 274.26801, 270.45746;
 321.15332, 298.06021;
 331.62085, 303.14984;
 314.57886, 291.9476;
 324.00418, 298.40323;
 310.57996, 295.99979;
 322.01016, 305.87195;
 338.38751, 309.16977;
 328.00705, 301.85248;
 319.02649, 300.39166;
 309.10132, 294.43042;
 335.03824, 307.51337;
 315.61035, 292.99728;
 317.8938, 288.0596;
 326.14294, 291.74487;
 334.69592, 291.96805;
 348.86893, 310.74384;
 338.63284, 307.70575;
 336.98022, 293.38831;
 315.99695, 278.49884;
 354.85226, 324.86682;
 292.66693, 279.47684;
 250.37796, 283.43484;
 317.81693, 310.04926;
 306.95312, 285.49948;
 322.31021, 341.74988;
 340.27322, 298.92798;
 343.84875, 316.59671;
 270.1983, 275.02991;
 359.42477, 306.85605;
 215.64696, 301.94699;
 282.96561, 271.23123;
 300.33493, 275.51309;
 342.31476, 321.57812;
 338.61789, 296.36954;
 299.39752, 283.00952;
 221.67561, 307.62076;
 280.62878, 271.86667;
 281.46573, 275.34589;
 323.013, 294.14252;
 231.57935, 312.20352;
 354.67688, 326.3494;
 365.49597, 336.13217;
 300.37079, 281.49915;
 308.86954, 288.26941;
 307.71704, 303.09372;
 328.68451, 313.54361;
 226.3468, 293.8927;
 310.12387, 284.57242;
 303.87119, 282.18729;
 264.02954, 354.11536;
 313.84402, 285.02377;
 249.2019, 277.38361;
 317.86365, 283.70709;
 259.37143, 349.46951;
 241.79878, 284.93506;
 304.05698, 279.44156;
 296.12189, 268.92624;
 305.92328, 282.24176;
 214.83673, 295.29303;
 270.09882, 355.17188;
 219.85773, 301.54105;
 288.56784, 264.47827;
 290.4657, 264.76556;
 248.6226, 284.32724;
 292.60861, 311.19922;
 240.54234, 290.23459;
 230.53809, 293.43582;
 225.3826, 302.37802;
 292.01843, 351.29071;
 269.38052, 337.2507;
 276.15009, 356.23526;
 276.57352, 284.18381;
 279.21219, 278.9101;
 293.15152, 292.17142;
 266.87146, 281.14334;
 264.77463, 285.76581;
 300.14862, 286.94748;
 332.51355, 304.66342;
 332.86017, 308.6058;
 329.11389, 307.40045;
 345.47543, 315.78314;
 323.51498, 305.72098;
 337.74832, 310.18924;
 327.38782, 303.16965;
 353.68436, 316.24277;
 348.08621, 319.7775;
 338.68195, 307.03186;
 361.65894, 319.64728;
 366.49503, 322.52942;
 344.58514, 307.52966;
 250.78496, 290.38412;
 229.25862, 305.79706;
 359.45004, 318.4577;
 219.25278, 305.22009;
 269.51492, 358.87296;
 311.12531, 280.28586;
 313.42117, 290.39597;
 241.32947, 295.83478;
 319.46069, 351.44284;
 276.83105, 353.30524;
 283.46741, 281.72342;
 304.92984, 282.86475;
 260.44949, 282.25058;
 255.9552, 281.58185;
 266.23306, 282.9585;
 275.61234, 276.65768;
 285.20639, 278.56134;
 288.1384, 269.6987;
 284.99551, 288.99005;
 343.17343, 311.38211;
 339.22333, 315.55804;
 356.7305, 323.61975;
 333.6481, 314.1861;
 371.74301, 330.7074;
 341.77817, 310.60602;
 363.86249, 326.64041;
 349.37845, 314.04999;
 336.31662, 301.76541;
 268.39151, 279.46994;
 290.50098, 277.65518;
 229.80412, 295.55569;
 280.31448, 276.44467;
 246.63599, 330.01471;
 273.35809, 365.51517;
 215.52843, 299.73215;
 251.98454, 287.32803;
 334.53409, 291.30487;
 312.31125, 354.65793;
 298.50879, 346.93063;
 328.23434, 335.30481;
 242.7027, 328.98627;
 348.4126, 332.52179;
 370.49667, 324.2034;
 239.38271, 320.46622;
 234.85431, 320.17029;
 256.81281, 289.76715;
 262.88708, 269.13159;
 244.11977, 289.94281;
 258.77399, 287.18524;
 302.99673, 355.67981;
 288.74896, 294.79297;
 272.444, 281.46616;
 261.91888, 281.64459;
 293.47452, 297.595;
 276.3732, 273.44009;
 294.20233, 281.03564;
 257.87204, 278.53094;
 282.24197, 273.9335;
 318.03973, 311.96906;
 322.87927, 297.36377;
 336.1748, 315.51987;
 327.91327, 301.52567;
 350.30048, 324.50992;
 337.26526, 323.64835;
 313.03833, 300.87045;
 307.46017, 298.94376;
 361.87122, 336.69193;
 359.51013, 327.98773;
 295.77765, 290.81226;
 289.345, 281.40378;
 321.55978, 294.84863;
 304.9588, 291.79269;
 244.81299, 335.93948;
 364.62009, 334.47141;
 254.27715, 328.48926;
 253.98546, 284.90625;
 229.28407, 288.42038;
 244.8306, 282.30945;
 231.33151, 285.97876;
 244.66515, 282.44913;
 300.57043, 352.14142;
 212.51973, 290.39032;
 293.09506, 361.46545;
 205.26195, 292.62668;
 324.95016, 347.11133]
