[269.53632, 208.18724;
 367.88181, 242.88144;
 338.68835, 234.64682;
 392.7478, 255.79147;
 242.67447, 272.62375;
 293.89191, 376.12268;
 351.95905, 259.09647;
 406.13055, 381.34921;
 251.08725, 313.54633;
 440.81284, 367.4144;
 381.69739, 305.14392;
 416.50415, 368.24121;
 368.10379, 366.45242;
 419.57703, 343.2377;
 409.76599, 368.86719;
 247.61517, 241.22276;
 257.89249, 219.0005;
 294.45108, 239.89705;
 302.06931, 222.15952;
 294.07614, 222.76665;
 339.51831, 246.08133;
 410.93835, 302.16602;
 358.38187, 251.51678;
 381.92215, 267.33771;
 394.48972, 273.61987;
 347.82047, 269.15918;
 440.52719, 400.36813;
 463.24817, 298.28918;
 381.05551, 272.56012;
 426.44333, 355.57474;
 292.31964, 230.41705;
 386.9144, 363.15887;
 365.7424, 388.98495;
 326.41415, 394.80157;
 269.20258, 298.76749;
 272.5293, 214.96922;
 291.60458, 214.63188;
 278.54929, 220.76149;
 289.20935, 371.1636;
 373.81192, 254.29401;
 386.64899, 267.57208;
 319.14648, 240.08522;
 365.30035, 270.27573;
 298.0517, 220.17645;
 368.86203, 236.63452;
 344.70496, 222.25543;
 361.6178, 247.83533;
 269.8476, 176.70769;
 273.39465, 180.85616;
 205.84343, 253.30365;
 223.84001, 313.41629;
 208.46448, 324.75726;
 284.63785, 198.95529;
 329.70224, 250.24765;
 399.07849, 278.17123;
 298.01227, 225.16254;
 345.85519, 229.77409;
 215.5387, 326.62268;
 384.99985, 265.62643;
 245.57809, 333.50482;
 232.70409, 327.53192;
 180.82826, 301.52817;
 221.19833, 330.78336;
 228.04668, 314.18594;
 388.93799, 341.79782;
 307.75668, 240.16995;
 307.14191, 223.94901;
 235.59148, 237.95804;
 296.93549, 215.73344;
 315.10867, 218.73039;
 328.87637, 236.75446;
 318.58182, 247.71834;
 315.56082, 236.35097;
 230.77708, 218.96802;
 231.99397, 341.89062;
 398.06808, 269.90851;
 206.30785, 264.07715;
 227.28065, 278.93866;
 424.8143, 318.90604;
 299.71161, 371.80972;
 349.75476, 368.21576;
 268.54596, 371.63171;
 288.55661, 351.65509;
 286.47552, 332.63196;
 383.66129, 442.31805;
 258.53384, 175.71689;
 225.88672, 254.9149;
 249.99629, 347.10797;
 249.43732, 357.05621;
 234.46967, 270.38815;
 272.04037, 359.39993;
 236.44315, 350.06067;
 403.54855, 305.17557;
 318.35693, 374.67587;
 346.52277, 393.79828;
 395.81415, 395.26459;
 390.4436, 295.56183;
 327.92899, 424.14786;
 331.40192, 388.14523;
 330.05511, 360.81027;
 247.06654, 213.86928;
 286.6666, 225.8821;
 267.36835, 210.62729;
 277.10519, 233.28197;
 277.01898, 218.56335;
 342.24103, 216.57181;
 245.76405, 235.4211;
 400.28125, 286.69821;
 374.65103, 270.43121;
 351.4014, 253.70595;
 330.15945, 254.24789;
 363.67792, 259.9761;
 409.82376, 281.76562;
 488.13498, 318.81348;
 420.5798, 293.23657;
 428.91736, 292.44031;
 361.41415, 240.68266;
 337.62634, 252.10474;
 474.26639, 312.5712;
 458.19037, 374.76245;
 383.58627, 265.08481;
 189.97121, 306.319;
 451.30258, 304.59564;
 179.64693, 289.89929;
 381.3381, 420.20245;
 335.91504, 403.80402;
 360.34659, 408.49268;
 162.28343, 279.79636;
 261.27161, 348.52472;
 314.78711, 408.01489;
 463.55359, 340.04108;
 482.0647, 318.98584;
 287.93677, 386.03229;
 225.86925, 250.19133;
 446.17764, 310.32794;
 423.83255, 383.3118;
 372.29761, 425.7153;
 425.44406, 386.71667;
 445.2308, 362.42429;
 201.18318, 320.603;
 244.60793, 297.37582;
 210.17493, 309.4848;
 402.64584, 391.54929;
 434.10019, 373.09793;
 393.10489, 426.23068;
 426.31696, 301.55576;
 394.78879, 268.65717;
 377.24133, 290.23584;
 411.72534, 349.28046;
 407.67856, 326.27423;
 412.42834, 294.23779;
 440.02814, 314.86444;
 386.87558, 277.2662;
 365.01132, 281.06085;
 421.56311, 334.29153;
 442.57538, 342.22443;
 396.71313, 309.06854;
 437.90247, 336.42841;
 409.46927, 275.52301;
 433.87241, 356.52481;
 406.19119, 415.93997;
 281.84784, 377.2356;
 373.55664, 461.69449;
 381.23599, 441.83737;
 354.96402, 442.56808;
 325.25543, 418.54999;
 336.18488, 429.92563;
 398.62994, 429.591;
 201.6947, 280.38034;
 211.48479, 289.85358;
 202.46748, 264.72693;
 245.84534, 229.30087;
 265.78622, 228.37534;
 191.51953, 272.68396;
 320.07913, 264.70117;
 212.59142, 272.52448;
 296.89554, 233.49231;
 296.85669, 252.71628;
 341.4978, 263.14062;
 266.26639, 206.911;
 246.15134, 253.71791;
 244.13666, 254.06915;
 256.55267, 250.84552;
 222.38332, 282.21365;
 232.08182, 340.83398;
 351.9686, 394.85669;
 221.65034, 299.8801;
 256.8688, 234.39598;
 256.01538, 221.59584;
 337.74896, 330.24973;
 184.39552, 267.79132;
 199.64819, 290.4032;
 205.09178, 254.30667;
 353.67273, 269.16284;
 418.92422, 308.39774;
 210.07524, 328.11404;
 412.91464, 379.53281;
 244.19159, 352.38712;
 209.85007, 320.34894;
 347.51068, 425.95871;
 384.54623, 442.9617;
 277.39258, 249.29008;
 298.80582, 265.87137;
 185.43756, 256.67493;
 159.93965, 282.69495;
 174.67198, 297.47958;
 203.93037, 270.50153;
 231.62688, 329.004;
 199.32861, 276.99731;
 191.03668, 308.48801;
 291.23117, 382.30594;
 391.03406, 453.66144;
 332.7247, 413.72092;
 350.44308, 422.90421;
 388.25604, 424.85513;
 224.43428, 261.79773;
 245.40439, 261.19067;
 245.52216, 245.03244;
 307.03241, 223.26733;
 188.34436, 292.80978;
 471.21677, 327.91537;
 317.20294, 231.30513;
 343.25699, 281.27597;
 200.01961, 249.81224;
 384.22244, 284.33325;
 299.51111, 402.12979;
 222.56534, 329.07309;
 299.61377, 400.73889;
 265.92786, 213.49808;
 286.15393, 226.33142;
 371.32983, 252.15904;
 444.85666, 332.2182;
 434.3667, 379.68829;
 286.21124, 210.29935;
 256.77585, 219.59091;
 412.33798, 270.30969;
 178.47818, 279.61365;
 379.17166, 268.6626;
 374.74634, 252.21724;
 394.35019, 259.93912;
 308.66086, 206.88914;
 348.13144, 228.59978;
 418.67288, 293.60617;
 394.11972, 269.0993;
 428.08447, 295.19861;
 349.81918, 239.23035;
 371.19614, 242.23096;
 354.17441, 253.1284;
 449.4523, 313.26532;
 452.98761, 311.81729;
 384.00449, 259.33755;
 361.66348, 286.72055;
 356.04614, 440.40131;
 209.29153, 237.03333;
 169.1145, 294.82578;
 193.71823, 318.50854;
 434.33667, 297.91452;
 290.80008, 195.04089;
 477.63562, 332.0668;
 223.45885, 338.06876;
 275.9559, 219.99535;
 338.00928, 229.10245;
 223.90813, 340.28516;
 243.59796, 363.88351;
 145.63878, 282.29684;
 415.7222, 396.30197;
 321.22, 417.6864;
 311.80505, 415.12503;
 369.15445, 431.82123;
 384.27811, 431.4223;
 210.20988, 308.67398;
 215.01184, 252.59016;
 284.71375, 198.01012;
 377.33673, 288.7883;
 439.66638, 315.89536;
 316.41696, 216.56606;
 276.03772, 204.43924;
 339.5563, 228.66582;
 423.49124, 416.15356;
 343.74185, 257.76291;
 244.20709, 253.01784;
 346.2301, 238.35878;
 369.92493, 253.99144;
 287.54016, 201.22447;
 458.80301, 350.66327;
 397.29645, 292.74219;
 348.48743, 294.09717;
 309.25912, 249.40619;
 342.18085, 347.59225;
 434.57886, 337.09668;
 459.48669, 354.09503;
 439.7876, 375.95728;
 231.24184, 243.9805;
 299.42535, 398.95349;
 333.77536, 237.22769;
 264.54706, 221.64349;
 257.87469, 205.97946;
 258.3371, 364.71951;
 189.9043, 312.52869;
 213.42574, 328.90683;
 184.92859, 292.16003;
 382.2728, 376.91928;
 308.63196, 379.58478;
 395.49326, 418.77103;
 325.20862, 224.34081;
 211.67741, 289.60019;
 320.49973, 263.6301;
 402.66391, 308.11429;
 295.80389, 203.87091;
 257.6691, 189.54326;
 215.50851, 308.93015;
 250.28844, 327.27298;
 299.96539, 197.19299;
 149.52437, 283.89484;
 181.9005, 284.32458;
 408.57809, 356.57397;
 392.27927, 291.82968;
 371.54568, 288.75626;
 326.20895, 231.03767;
 217.73865, 282.60703;
 404.79926, 301.27582;
 305.33011, 215.99004;
 393.07159, 275.44412;
 476.79547, 328.62039;
 266.83984, 221.33289;
 325.18393, 219.4106;
 402.64697, 275.87128;
 307.13693, 216.89767;
 356.86285, 262.18149;
 349.82242, 278.97113;
 211.65393, 317.63943;
 319.01196, 214.8428;
 191.32307, 273.3226;
 243.54091, 329.71957;
 259.79852, 368.61725;
 201.75014, 288.59726;
 222.02853, 308.84235;
 247.38855, 226.44406;
 203.38048, 263.08911;
 256.92328, 234.41548;
 441.8764, 341.1763;
 449.80966, 321.47629;
 435.68878, 323.04236;
 404.65549, 284.47769;
 421.31897, 301.61484;
 338.0379, 226.39189;
 425.58493, 373.98041;
 222.54181, 256.91028;
 190.11832, 281.0459;
 328.56305, 230.60963;
 399.41483, 276.13467;
 156.2637, 266.89783;
 378.02078, 260.02966;
 155.92288, 268.51041;
 426.15131, 317.9429;
 348.1358, 247.71046;
 312.37997, 206.46158;
 374.96329, 259.19632;
 306.35376, 231.56241;
 443.28958, 289.64563;
 206.99394, 333.89792;
 269.44989, 353.09695;
 338.66885, 408.95709;
 216.83006, 289.08212;
 180.34464, 280.90158;
 245.19659, 364.48636;
 278.72083, 371.66422;
 244.51442, 344.16565;
 236.26819, 347.97391;
 321.7489, 391.41574;
 426.58484, 352.61682;
 320.03467, 386.86551;
 309.79623, 254.63417;
 288.09421, 239.48645;
 435.98679, 345.54404;
 374.71466, 269.5882;
 365.60571, 277.16702;
 456.75171, 341.74088;
 417.43909, 342.42352;
 430.47751, 302.42349;
 398.69296, 301.80484;
 315.66425, 209.10858;
 451.37115, 329.76581;
 261.19159, 344.0289;
 227.44023, 235.36205;
 355.99866, 403.73135;
 325.32971, 253.85902;
 206.62296, 328.89551;
 354.86032, 248.39485;
 470.63519, 305.82532;
 415.17484, 275.18988;
 362.92035, 270.31412;
 327.78226, 280.20468;
 257.93329, 340.19537;
 328.21133, 239.1759;
 256.3876, 251.4418;
 223.81358, 294.57126;
 244.64511, 334.61948;
 441.13687, 366.37656;
 326.73822, 423.26947;
 422.41251, 383.19562;
 368.35684, 366.01663;
 438.3717, 360.3605;
 430.46979, 320.59045;
 359.41568, 304.85706;
 413.10663, 292.32806;
 408.6138, 302.77362;
 439.55069, 327.32791;
 370.08966, 271.65421;
 407.43207, 394.95615;
 178.30467, 266.22736;
 331.78119, 401.64233;
 161.80766, 275.63815;
 389.03217, 313.06717;
 480.81616, 315.37473;
 310.53555, 225.51744;
 359.54367, 255.37732;
 409.39096, 283.83768;
 461.60651, 296.61874;
 383.991, 268.41287;
 408.20248, 266.87384;
 269.74088, 197.61014;
 434.53085, 277.10199;
 199.94733, 284.31183;
 200.58446, 276.41913;
 190.83553, 274.60236;
 349.91248, 423.7291;
 401.85004, 401.13278;
 389.5704, 368.45364;
 266.30389, 212.2574;
 200.95247, 268.48422;
 362.72855, 261.65475;
 394.41901, 289.04227;
 269.58029, 192.29691;
 383.88409, 264.87015;
 323.73102, 244.41779;
 433.03433, 352.54733;
 188.98267, 298.43591;
 305.68243, 201.39146;
 386.33124, 258.63312;
 364.918, 243.60281;
 196.49869, 258.04617;
 291.13931, 206.98465;
 359.54547, 237.59373;
 260.52808, 216.27766;
 217.54449, 257.31293;
 279.86078, 217.87172;
 286.85379, 191.30464;
 367.44934, 238.067;
 270.89334, 196.39558;
 400.8996, 255.96361;
 321.88101, 230.35651;
 333.04611, 231.57962;
 281.67404, 182.28008;
 200.13785, 299.67453;
 257.11179, 219.17796;
 185.76375, 292.39075;
 186.71286, 255.88857;
 178.11191, 287.75174;
 214.59329, 268.07748;
 459.47739, 339.69894;
 317.48914, 231.30437;
 330.21704, 240.37686;
 311.54758, 240.58185;
 359.49106, 249.62947;
 393.01413, 272.12869;
 228.78139, 224.63243;
 209.80765, 310.72299;
 345.5152, 221.8687;
 384.86478, 301.64343;
 236.41653, 227.06491;
 232.30394, 236.44077;
 280.66327, 219.91287;
 311.52017, 218.66496;
 292.51761, 199.49651;
 260.58414, 205.39885;
 324.40216, 212.61273;
 292.46732, 216.86801;
 277.57626, 194.38641;
 317.50192, 207.45334;
 314.30566, 228.28755;
 305.36771, 194.63637;
 338.46188, 219.00601;
 297.40448, 193.61545;
 344.22971, 221.88608;
 270.1868, 174.33191;
 238.12277, 218.95299;
 265.6015, 191.65889;
 279.99527, 191.23419;
 267.09344, 170.7213;
 299.32074, 399.12897;
 243.09308, 229.07529;
 224.33237, 235.01347;
 386.38593, 281.69827;
 246.72694, 214.99048;
 310.45755, 241.9492;
 356.95914, 271.74393;
 380.17505, 255.17648;
 371.30746, 240.2515;
 188.592, 274.46503;
 434.69257, 322.0838;
 255.15254, 332.91238;
 299.4285, 398.06024;
 146.66852, 279.82635;
 425.25198, 304.84821;
 312.43677, 256.46301;
 405.59213, 263.41144;
 442.17795, 283.16904;
 274.77856, 209.76474;
 283.15494, 198.00735;
 224.01485, 336.2803;
 444.63031, 307.1799;
 196.44266, 254.62553;
 199.24472, 304.20306;
 187.83109, 283.00186;
 440.5842, 368.87271;
 227.81725, 226.80516;
 412.93842, 295.9234;
 230.09164, 291.57108;
 263.36179, 212.82236;
 259.15457, 207.6564;
 394.92636, 431.9476;
 476.41776, 326.4585;
 453.71359, 297.29758;
 329.85931, 236.96864;
 317.46747, 231.9949;
 417.78705, 288.86798;
 407.59583, 303.18979;
 468.6698, 293.5549;
 298.59698, 399.17743;
 205.23183, 263.35748;
 188.3916, 288.34586;
 400.73941, 405.54736;
 380.95676, 439.64001;
 433.62024, 378.09186;
 164.41849, 274.57895;
 200.8936, 257.03467;
 350.17084, 415.90094;
 291.83984, 216.94362;
 286.67001, 210.15521;
 281.55609, 217.46419;
 266.41669, 203.80925;
 257.72156, 218.01483;
 437.35043, 368.18109;
 202.45044, 318.66629;
 298.51459, 399.74655;
 374.29706, 432.47348;
 251.45445, 225.57745;
 320.98407, 401.84399;
 187.68678, 276.53918;
 312.24353, 413.71191;
 219.15262, 249.59793;
 332.73169, 259.27075;
 263.71631, 198.67274;
 235.59302, 328.99036;
 176.33492, 286.37521;
 345.3681, 239.0274;
 358.89886, 261.47198;
 245.21376, 225.17531;
 248.77885, 225.26045;
 267.30292, 226.40538;
 348.33389, 222.35759;
 361.28287, 282.31729;
 274.85452, 197.9592;
 288.00964, 187.95602;
 304.15118, 206.97136;
 234.86214, 197.73091;
 435.15314, 318.19516;
 374.37244, 447.32028;
 429.59351, 281.02347;
 232.02811, 324.54935;
 244.95273, 223.43684;
 227.82738, 325.97165;
 292.96747, 233.57568;
 200.09554, 295.2749;
 356.18524, 242.10652;
 355.9231, 447.97684;
 393.70148, 263.69653;
 442.24142, 364.10361;
 398.87598, 255.67336;
 457.43314, 310.0621;
 350.72739, 270.858;
 354.04733, 268.67184;
 457.5303, 301.68732;
 464.12299, 334.51791;
 328.38434, 208.86604;
 298.37601, 190.12337;
 368.03571, 258.68564;
 396.17151, 281.80106;
 348.62802, 249.80455;
 387.92886, 440.44025;
 294.23251, 249.94696;
 197.30017, 260.16504;
 205.7413, 237.48602;
 298.68271, 399.35666;
 247.84239, 356.05826;
 195.98383, 300.65845;
 422.51703, 390.50137;
 460.36594, 342.34915;
 279.84964, 198.82893;
 273.3472, 201.16429;
 238.10449, 202.85419;
 383.5603, 268.24042;
 195.07898, 239.80885;
 217.69121, 220.18272;
 327.98578, 417.73987;
 298.65601, 399.44513;
 305.61215, 210.63879;
 356.09247, 448.17554;
 432.33148, 316.62289;
 247.67584, 356.32471;
 453.03018, 349.15976;
 287.04269, 200.34183;
 398.65839, 263.86673;
 453.70032, 305.96786;
 285.1041, 204.25775;
 234.18661, 230.2424;
 226.96761, 231.83725;
 183.92551, 275.06091;
 269.03366, 183.58272;
 274.9155, 211.19058;
 447.23499, 310.58722;
 247.93578, 355.24722;
 277.62927, 182.21643;
 349.67264, 231.32069;
 247.87579, 215.91748;
 326.8959, 421.2995;
 208.94341, 241.76338;
 246.85793, 220.112;
 205.48686, 274.9386;
 252.03906, 205.36783;
 249.74571, 197.11659;
 294.39197, 205.0363;
 229.0271, 317.96875;
 436.37833, 278.89148;
 248.48035, 354.20917;
 298.66489, 399.59024;
 341.80243, 435.98825;
 404.93936, 284.89218;
 420.23492, 292.71078;
 429.27393, 337.61316;
 466.77969, 322.00092;
 404.64536, 330.79871;
 231.21561, 224.02148;
 289.89169, 199.78563;
 250.1378, 221.85428;
 270.25366, 219.84929;
 250.22961, 232.14612;
 203.94511, 256.30975;
 260.7139, 211.10381;
 257.85843, 208.86937;
 299.58722, 209.8434;
 225.1889, 239.75014;
 253.91786, 225.9599;
 448.02765, 342.97815;
 294.3313, 217.56276;
 440.45554, 302.01685;
 413.30325, 265.47818;
 464.85471, 296.71759;
 433.87619, 375.99915;
 305.12906, 211.79503;
 391.28156, 416.03128;
 489.62726, 315.41925;
 361.49594, 401.07199;
 410.6662, 256.06393;
 463.37198, 286.71997;
 208.55525, 292.15109;
 248.23715, 353.72812;
 298.1474, 399.84982;
 356.05386, 240.00134;
 403.2865, 418.72589;
 187.61844, 251.91284;
 436.82028, 277.97726;
 355.80063, 440.47702;
 326.86179, 421.27832;
 390.4024, 338.49112;
 423.23459, 390.89996;
 402.14288, 280.1936;
 395.00464, 276.14221;
 433.56107, 289.81635;
 408.42755, 277.38678;
 392.73843, 262.36194;
 270.27695, 203.23093;
 180.83572, 276.31754;
 202.7197, 270.78635;
 205.38286, 299.27182;
 186.43393, 279.81079;
 210.06514, 263.67615;
 207.19034, 256.2377;
 260.05438, 231.09412;
 239.84192, 232.45546;
 369.95142, 451.15677;
 369.31335, 397.86096;
 371.62659, 422.3486;
 224.81856, 246.3759;
 219.35687, 303.13544;
 222.17438, 264.86777;
 249.20328, 352.03223;
 356.54822, 239.17819;
 194.82999, 314.13641;
 266.65189, 250.8692;
 211.63098, 237.38004;
 320.38477, 209.18767;
 243.68704, 265.10809;
 288.35175, 193.27834;
 209.41927, 241.15854;
 166.47299, 274.99704;
 328.89044, 215.14095;
 209.06496, 232.30063;
 230.76213, 218.2296;
 234.01013, 220.32416;
 314.20084, 223.30023;
 233.36974, 239.49458;
 294.67661, 226.73822;
 315.05887, 240.81032;
 306.16003, 215.26387;
 265.70377, 225.69366;
 285.54489, 202.38553;
 245.92146, 237.97072;
 280.01508, 214.89775;
 326.44873, 237.63884;
 336.62418, 231.8546;
 265.88568, 217.02304;
 275.65634, 211.9339;
 205.04985, 248.48975;
 340.50449, 221.18416;
 334.44031, 217.10616;
 236.21959, 229.65054;
 314.2757, 208.15868;
 187.55527, 290.24124;
 255.21614, 229.66231;
 234.22643, 247.11707;
 274.18826, 192.59146;
 212.22301, 260.64905;
 255.20572, 210.14125;
 267.73468, 201.80968;
 212.85451, 240.68263;
 294.22644, 196.32552;
 202.07962, 266.7934;
 190.98845, 260.53577;
 249.72478, 350.99533;
 438.2254, 339.77112;
 381.73788, 248.84386;
 347.09262, 245.17261;
 455.18979, 284.90836;
 239.03296, 251.70157;
 249.65773, 350.61624;
 361.6705, 253.98691;
 326.91489, 231.16098;
 376.2323, 413.67371;
 246.52698, 319.71747;
 392.88647, 431.84305;
 413.4035, 401.99872;
 294.37894, 213.25835;
 225.80573, 234.64365;
 295.64923, 226.36082;
 315.7204, 223.06491;
 294.44543, 207.22932;
 210.83318, 274.07086;
 454.77112, 314.65488;
 443.48175, 321.86035;
 355.78287, 447.46829;
 249.66576, 350.56552;
 300.17334, 399.19083;
 450.00278, 293.7366;
 250.54736, 223.18309;
 305.62326, 216.55682;
 260.69528, 215.40086;
 222.09807, 273.24716;
 204.70436, 305.50833;
 423.32016, 279.2887;
 273.86124, 223.76619;
 266.55048, 227.47858;
 205.06093, 258.14667;
 286.45807, 202.23482;
 252.92033, 276.28018;
 246.81744, 231.53513;
 300.21646, 197.06308;
 285.18335, 215.0954;
 245.90045, 232.84109;
 256.15067, 230.64751;
 285.33011, 229.92448;
 285.24899, 378.28589;
 243.49791, 244.2989;
 240.44005, 231.33638;
 365.84198, 431.29941;
 180.69806, 261.74951;
 210.40407, 308.77478;
 326.44553, 214.88016;
 278.94229, 183.18161;
 217.95494, 227.9549;
 239.99837, 211.21823;
 259.89777, 200.75192;
 195.8884, 264.09097;
 233.34016, 333.99023;
 214.2002, 299.71631;
 287.72171, 187.21593;
 173.83324, 256.45718;
 196.03665, 237.74078;
 306.62592, 204.72758;
 343.09372, 222.61981;
 157.3979, 271.05338;
 246.17857, 198.40907;
 184.29776, 250.94444;
 266.6825, 189.03036;
 227.64014, 218.54276;
 205.17059, 236.28773;
 368.52893, 247.3399;
 269.09644, 178.61801;
 146.43115, 279.94305;
 250.08954, 350.89474;
 217.03548, 330.91412;
 329.59155, 217.32838;
 327.32022, 418.44955;
 295.22162, 367.46271;
 185.23685, 294.77557;
 317.21912, 239.08479;
 375.41721, 244.75882;
 389.23422, 267.00009;
 490.91638, 318.95047;
 375.6839, 237.81454;
 292.14621, 218.8965;
 268.04333, 221.90344;
 229.87642, 242.09438;
 175.86, 288.2402;
 294.83371, 209.45509;
 280.70905, 214.91785;
 312.70087, 409.80762;
 217.47237, 265.7959;
 193.9899, 289.25476;
 236.60774, 322.76239;
 215.33943, 279.20053;
 249.54283, 350.6687;
 383.83911, 300.93091;
 295.21008, 347.38495;
 364.89966, 324.86832;
 412.53125, 349.87732;
 272.91272, 368.07599;
 433.62814, 321.74585;
 230.95747, 220.35916;
 292.10684, 204.97278;
 270.48898, 235.57956;
 320.81232, 208.41019;
 452.3259, 290.1843;
 220.44916, 302.2453;
 325.70361, 229.35562;
 329.59521, 329.57196;
 198.85548, 272.84457;
 356.19775, 370.09085;
 181.7291, 265.94458;
 408.83301, 373.73935;
 336.04977, 404.32568;
 277.03763, 341.21378;
 234.89404, 308.52634;
 359.36218, 237.65979;
 283.24701, 292.88028;
 393.72357, 252.82426;
 414.84631, 342.23608;
 428.85547, 350.2084;
 458.35184, 298.5097;
 249.74321, 204.81335;
 268.39679, 190.1479;
 252.1454, 204.33905;
 289.74155, 189.36955;
 270.53879, 220.9902;
 262.78946, 223.06529;
 284.24304, 212.63744;
 283.58307, 225.76498;
 193.26732, 297.4422;
 276.32748, 229.20668;
 209.26083, 269.68646;
 305.85651, 232.37914;
 240.01649, 297.04626;
 261.85846, 202.74147;
 282.44537, 192.51588;
 235.23495, 331.36267;
 397.50085, 386.55402;
 257.54956, 349.21222;
 281.26947, 367.97311;
 307.14221, 391.74313;
 333.74655, 414.68091;
 273.78387, 206.62848;
 350.42691, 224.43201;
 387.46851, 333.57205;
 344.97006, 402.85754;
 203.92567, 303.85129;
 305.62103, 192.62802;
 182.51312, 280.32687;
 287.30429, 197.72331;
 184.68111, 275.45642;
 301.24298, 195.80611;
 189.59293, 281.263;
 232.80249, 236.67726;
 209.60869, 295.49368;
 200.3837, 283.28448;
 174.72768, 288.13126;
 303.82129, 196.15764;
 357.23462, 234.46844;
 285.30536, 188.1713;
 288.72067, 184.04123;
 327.0611, 418.95728;
 286.41464, 202.64937;
 207.71767, 228.44017;
 277.5293, 210.95035;
 456.57132, 333.00568;
 188.86136, 252.1328;
 251.15329, 211.45709;
 205.32562, 235.60764;
 173.70081, 268.93005;
 210.51407, 253.62398;
 420.22107, 385.5498;
 250.07555, 197.52252;
 251.90857, 214.96718;
 241.88625, 217.4662;
 307.15973, 206.62608;
 238.59998, 198.95348;
 197.32814, 273.67004;
 230.37454, 227.48788;
 229.32938, 213.4532;
 186.77541, 268.25403;
 326.99344, 419.20544;
 393.76599, 398.88611;
 207.89369, 238.81793;
 203.4684, 270.13644;
 182.45355, 275.81891;
 218.45003, 221.71925;
 147.73111, 269.51791;
 247.02351, 234.11307;
 266.9718, 216.20807;
 221.537, 237.84949;
 163.90752, 269.25864;
 206.21848, 295.84991;
 335.42343, 219.77916;
 206.92636, 240.23659;
 161.85237, 265.3869;
 349.16763, 414.00165;
 256.77628, 210.46562;
 331.78354, 215.18346;
 309.45294, 204.717;
 249.57191, 350.22812;
 327.08884, 418.3645;
 326.57236, 210.76384;
 158.23228, 275.15396;
 221.19225, 274.94083;
 384.14264, 254.24088;
 217.55687, 329.0882;
 232.69006, 318.06433;
 194.82381, 282.00076;
 464.11923, 324.35196;
 232.86249, 222.67407;
 230.96675, 241.34532;
 171.92108, 281.81726;
 272.78122, 226.01312;
 228.94609, 222.14621;
 275.3132, 194.9597;
 424.42648, 408.85599;
 329.56616, 218.44539;
 257.89832, 177.6368;
 358.36694, 249.42227;
 459.87939, 300.89673;
 433.11847, 376.84631;
 296.70605, 209.91876;
 293.66824, 205.9771;
 237.0323, 337.53998;
 265.67032, 184.88312;
 392.46487, 431.57971;
 249.54831, 350.47284;
 326.51212, 210.9982;
 353.75433, 234.62268;
 450.92319, 347.77692;
 409.27942, 271.02884;
 186.46941, 297.73981;
 210.11809, 252.08234;
 229.47768, 253.76826;
 209.06485, 254.49666;
 239.68782, 241.25365;
 268.36926, 189.74521;
 312.0824, 234.2979;
 364.01129, 231.25427;
 194.41505, 304.38272;
 320.98773, 225.43817;
 411.50516, 261.68353;
 287.51013, 216.69098;
 314.15909, 207.53369;
 493.29083, 318.48761;
 214.69983, 297.8941;
 295.2421, 197.39154;
 305.52148, 195.43773;
 169.35406, 288.57593;
 249.68958, 350.53677;
 334.23724, 211.19795;
 272.91928, 368.0921;
 396.65167, 256.50879;
 330.37396, 234.78983;
 397.47794, 385.65259;
 440.47202, 307.32553;
 417.17691, 308.53711;
 391.57318, 268.5831;
 211.30013, 241.89949;
 235.69958, 242.1205;
 207.5827, 279.3923;
 223.89246, 266.60965;
 330.72787, 218.3654;
 253.22418, 204.04967;
 275.07895, 220.81931;
 281.45352, 197.39264;
 270.06357, 230.61847;
 330.17065, 294.90302;
 435.35519, 287.90213;
 267.51166, 233.89494;
 369.69263, 257.28931;
 281.38947, 186.94301;
 266.07672, 187.00523;
 366.72098, 258.47171;
 239.80518, 312.51779;
 249.70978, 350.76407;
 327.23767, 419.04648;
 285.25595, 380.94931;
 339.08008, 425.43665;
 377.58774, 267.31076;
 422.36816, 388.55618;
 399.37323, 404.65366;
 204.492, 289.04791;
 206.67024, 259.23114;
 244.86929, 243.19679;
 214.06627, 244.56949;
 212.87898, 261.5947;
 313.94012, 208.56728;
 292.77405, 189.98708;
 280.63113, 211.73541;
 256.336, 245.79247;
 277.60092, 218.00815;
 436.27609, 277.24673;
 251.70122, 219.86769;
 326.94943, 418.79178;
 401.54739, 274.29282;
 352.08112, 237.15555;
 336.86993, 287.22894;
 391.41373, 291.87881;
 388.72659, 275.44345;
 186.60329, 263.37601;
 228.70222, 275.24417;
 196.07361, 255.60326;
 293.48038, 200.89478;
 276.86288, 211.66002;
 286.33215, 201.0752;
 326.12787, 224.9091;
 276.07928, 226.44771;
 158.96758, 268.12759;
 388.52322, 401.92764;
 471.41879, 309.92944;
 296.99689, 215.36346;
 440.63083, 358.21579;
 327.06, 418.72351;
 360.25983, 240.92989;
 434.56281, 327.93683;
 353.57675, 434.64761;
 370.86218, 270.96423;
 408.71179, 271.18744;
 392.01584, 282.36185;
 219.92955, 248.09084;
 272.44003, 190.31723;
 255.70229, 224.78963;
 306.48279, 243.77258;
 306.27884, 212.84854;
 316.69925, 225.1346;
 414.517, 269.64987;
 376.92255, 238.3557;
 425.28183, 279.46115;
 354.00864, 351.51071;
 291.41693, 202.94214;
 294.30396, 194.68668;
 284.2941, 196.83902;
 334.22534, 211.03464;
 204.78217, 263.87277;
 189.86475, 281.72934;
 334.67694, 218.24258;
 214.78047, 307.32538;
